t_days,station,prefit_rr_kmps,postfit_rr_kmps,prefit_rho_km,postfit_rho_km
2.00011574074074,4,0.00570547970144331,-2.78698128575172e-07,NaN,NaN
2.00023148148148,4,0.00570442598368448,-1.83421834565323e-06,NaN,NaN
2.00034722222222,4,0.00570618099803744,-5.80783347636782e-07,NaN,NaN
2.00046296296296,4,0.00570663977298835,-6.23364394325421e-07,NaN,NaN
2.0005787037037,4,0.00570758533703364,-1.78932714423041e-07,NaN,NaN
2.00069444444444,4,0.00570784071862951,-4.2445959547166e-07,NaN,NaN
2.00081018518519,4,0.00570913394627004,3.68083710622358e-07,NaN,NaN
2.00092592592593,4,0.00571034804841331,1.08172594792677e-06,NaN,NaN
2.00104166666667,4,0.00571118105350976,1.41449579293962e-06,NaN,NaN
2.00115740740741,4,0.00571163999001367,1.37342200146051e-06,NaN,NaN
2.00127314814815,4,0.00570972388635749,-1.04246676047026e-06,NaN,NaN
2.00138888888889,4,0.00571105677096728,-2.09141794993428e-07,NaN,NaN
2.00150462962963,4,0.00571300867227764,1.24342559004731e-06,NaN,NaN
2.00162037037037,4,0.00571171761868028,-5.46735944517707e-07,NaN,NaN
2.00173611111111,4,0.00571386263860996,1.09940229098271e-06,NaN,NaN
2.00185185185185,4,0.00571444476043226,1.18286891392927e-06,NaN,NaN
2.00196759259259,4,0.00571307701255019,-6.8330738267619e-07,NaN,NaN
2.00208333333333,4,0.00571551542334969,1.25690200514228e-06,NaN,NaN
2.00219907407407,4,0.00571397602117552,-7.80474276318444e-07,NaN,NaN
2.00231481481481,4,0.00571520783441537,-4.64075990969093e-08,NaN,NaN
2.00243055555556,4,0.00571465789140557,-1.09386936397726e-06,NaN,NaN
2.0025462962963,4,0.00571618222049741,-6.68309558804481e-08,NaN,NaN
2.00266203703704,4,0.00571518285004302,-1.56326377487304e-06,NaN,NaN
2.00277777777778,4,0.00571703080833075,-2.12139247501852e-07,NaN,NaN
