t_days,range_res,rr_res
-0.0347222267118869,-0.000355072319507599,1.68651395071606e-07
-0.0346064859711462,-0.000316910445690155,2.27296388821685e-07
-0.0344907452304054,0.00110549479722977,-5.38150457529696e-08
-0.0343750044896647,-0.000931538641452789,-4.47348109666734e-08
-0.0342592637489239,0.00336629897356033,7.42130166209165e-08
-0.0341435230081832,-0.00132567435503006,-2.38228134996632e-08
-0.0340277822674425,0.00198663026094437,-8.82125155143854e-08
-0.0339120415267017,-0.000725850462913513,6.55737286692215e-08
-0.033796300785961,-0.000840991735458374,2.89220349003472e-07
-0.0336805600452202,0.00193317979574203,5.85135118136293e-08
-0.0335648193044795,-0.00130975991487503,-1.36199469924492e-07
-0.0334490785637388,0.00215592980384827,8.20357559661034e-08
-0.033333337822998,-0.000634156167507172,7.89657539357336e-09
-0.0332175970822573,0.000174753367900848,-2.04316811913685e-07
-0.0331018563415165,-0.000490285456180573,-2.26284887272499e-07
-0.0329861156007758,0.000866532325744629,-1.6634314059516e-07
-0.0328703748600351,0.000871285796165466,1.00653561041497e-07
-0.0327546341192943,-0.000231891870498657,-1.04563176339667e-07
-0.0326388933785536,-0.000210247933864594,5.60279378447603e-09
-0.0325231526378128,-0.000792928040027618,-2.43673870414796e-07
-0.0324074118970721,-0.00151912122964859,-1.00151821058603e-07
-0.0322916711563313,0.00131116062402725,5.16367810732277e-08
-0.0321759304155906,-0.000293247401714325,-1.25694487707051e-07
-0.0320601896748499,0.000412747263908386,-2.23299585933034e-07
-0.0319444489341091,0.000134892761707306,-1.21436052324952e-08
-0.0318287081933684,0.000628352165222168,-2.68196607144944e-08
-0.0317129674526276,0.00095464289188385,1.33589473705342e-07
-0.0315972267118869,-0.000820748507976532,1.14127391537266e-07
-0.0314814859711462,0.000635169446468353,-1.85754172044028e-08
-0.0313657452304054,-0.000192299485206604,5.13238855859299e-08
-0.0312500044896647,-0.000703103840351105,-8.96284513274281e-09
-0.0311342637489239,0.000417433679103851,1.37801012378702e-07
-0.0310185230081832,0.00129196792840958,1.41382900942233e-07
-0.0309027822674425,0.00114244967699051,-1.09490634336851e-08
-0.0307870415267017,0.00322428345680237,2.22115994485961e-07
-0.030671300785961,-0.00283251702785492,-1.72209958737568e-07
-0.0305555600452202,0.00152763724327087,-9.23992526935535e-09
-0.0304398193044795,-0.000430725514888763,9.42350086852173e-08
-0.0303240785637388,0.00105386972427368,1.98959971164925e-07
-0.030208337822998,-0.000951774418354034,2.00946655759537e-07
-0.0300925970822573,-0.00135115534067154,-8.48777661488498e-08
-0.0299768563415165,-0.00255747884511948,2.53162747210212e-07
-0.0298611156007758,0.00119135528802872,3.41156378702578e-08
-0.029745374860035,0.00183895230293274,-2.15609282872009e-07
-0.0296296341192943,-0.000799782574176788,-7.1576131688289e-09
-0.0295138933785536,0.00236378610134125,-1.99291987357242e-07
-0.0293981526378128,-0.000605039298534393,-6.69313084955547e-08
-0.0292824118970721,-0.00152017176151276,-6.59894037191577e-08
-0.0291666711563313,-0.000248119235038757,-1.41297557210152e-07
-0.0290509304155906,-0.000673368573188782,6.0621144992723e-08
-0.0289351896748499,0.000604018568992615,-9.03563890375381e-09
-0.0288194489341091,0.000377632677555084,-1.93950094207196e-07
-0.0287037081933684,-0.000421293079853058,-1.94784650631163e-07
-0.0285879674526276,0.0008067786693573,-1.47278598205958e-08
-0.0284722267118869,0.00189483910799026,-1.89731322652875e-07
-0.0283564859711462,0.000190623104572296,-1.17172155089662e-07
-0.0282407452304054,-0.000436164438724518,1.98167260379023e-09
-0.0281250044896647,-0.000602491199970245,8.63825615482483e-08
-0.0280092637489239,-0.00114118307828903,-1.65770078552896e-07
-0.0278935230081832,0.00114045292139053,-1.65483116987275e-07
-0.0277777822674425,-0.000674374401569366,-3.13628606640748e-07
-0.0276620415267017,0.000213392078876495,2.77812440607761e-07
-0.027546300785961,0.000863470137119293,-1.01487933612532e-08
-0.0274305600452202,-0.000484712421894073,8.80523174373593e-08
-0.0273148193044795,-0.000160366296768188,2.75479107081367e-07
-0.0271990785637388,0.00122345983982086,-4.77911679119813e-08
-0.027083337822998,0.000123195350170135,3.83226484323984e-07
-0.0269675970822573,-0.00185937434434891,-1.30724396196769e-07
-0.0268518563415165,-0.000966623425483704,3.00085578608389e-08
-0.0267361156007758,0.000272162258625031,-1.09417876092976e-07
-0.026620374860035,-0.00131670385599136,8.58660111902054e-08
-0.0265046341192943,0.000115640461444855,-1.41601321335116e-07
-0.0263888933785536,-0.00228951126337051,2.18126201989577e-07
-0.0262731526378128,-0.000376269221305847,1.20522363644682e-07
-0.0261574118970721,-0.00205534696578979,7.91705607738891e-08
-0.0260416711563313,0.000411652028560638,-3.57340359524727e-07
-0.0259259304155906,-0.000120662152767181,6.8377672413078e-09
-0.0258101896748499,-0.000381149351596832,-1.54610937830313e-07
-0.0256944489341091,-0.00049908459186554,-7.61689422645873e-08
-0.0255787081933684,0.00140435248613358,-6.05178236412485e-08
-0.0254629674526276,-0.000736691057682037,2.79566399363773e-07
-0.0253472267118869,0.00118087232112885,-1.61231712425547e-07
-0.0252314859711462,-0.000295959413051605,1.49675090987955e-07
-0.0251157452304054,-0.00166935473680496,-7.89418317381774e-08
-0.0250000044896647,0.00243251025676727,1.71908709489799e-09
-0.0248842637489239,-0.00135976076126099,-7.61790639458582e-08
-0.0247685230081832,-0.000840000808238983,3.6260875191374e-08
-0.0246527822674425,-0.000971831381320953,7.6309164764865e-08
-0.0245370415267017,-0.000311583280563354,8.82093917908833e-08
-0.024421300785961,0.000285826623439789,-5.40897248768601e-07
-0.0243055600452202,-0.00089467316865921,-1.66841494841918e-07
-0.0241898193044795,0.00305198132991791,-5.42967715233544e-09
-0.0240740785637388,0.000908553600311279,-5.99375558074655e-08
-0.023958337822998,7.54222273826599e-05,6.6202829440698e-08
-0.0238425970822573,-0.00343066453933716,-5.30598986969721e-09
-0.0237268563415165,-0.00143314152956009,-1.54897610293858e-08
-0.0236111156007758,-0.000489763915538788,5.54244321548936e-08
-0.023495374860035,-0.000424504280090332,9.82452506015363e-08
-0.0233796341192943,-0.00232961028814316,-6.02221859047347e-08
-0.0232638933785536,-0.000407256186008453,-1.82207619214836e-07
-0.0231481526378128,0.00175951421260834,1.76518265782022e-07
-0.0230324118970721,-0.00166488438844681,3.79754533597065e-07
-0.0229166711563313,-0.00161018222570419,-1.02208580265994e-07
-0.0228009304155906,-6.08786940574646e-05,-5.67844633536652e-08
-0.0226851896748499,-0.00124352425336838,1.67145814078395e-07
-0.0225694489341091,0.00352683663368225,5.66157596360028e-08
-0.0224537081933684,0.00042714923620224,1.27853455822446e-07
-0.0223379674526276,0.00179373472929001,-2.04801698266976e-07
-0.0222222267118869,-0.000947155058383942,1.00843933203976e-07
-0.0221064859711462,-0.00119826197624207,-4.09743157181452e-07
-0.0219907452304054,-0.000264950096607208,5.07718933562273e-08
-0.0218750044896647,-0.00191177427768707,1.33751029363083e-07
-0.0217592637489239,0.0010615810751915,-1.50309666491211e-07
-0.0216435230081832,9.6835196018219e-05,1.95347484854835e-08
-0.0215277822674425,-0.00214599072933197,5.67772415749346e-08
-0.0214120415267017,0.000970073044300079,-1.45976108090196e-07
-0.021296300785961,0.000122800469398499,3.26567630715147e-08
-0.0211805600452202,0.000626660883426666,-3.10924622937137e-07
-0.0210648193044795,-0.000544480979442596,-2.32613144302007e-07
-0.0209490785637388,0.000874899327754974,-2.81701162840875e-07
-0.020833337822998,-0.00119585543870926,2.55065946141997e-07
-0.0207175970822573,-0.000398866832256317,-8.78934045545066e-08
-0.0206018563415165,-0.000139854848384857,-4.35952558497377e-08
-0.0204861156007758,0.00053674727678299,-2.48412540759801e-07
-0.0203703748600351,-0.00260686129331589,3.0011861440471e-08
-0.0202546341192943,-0.0018267035484314,-1.17657125375814e-07
-0.0201388933785536,-0.000306025147438049,2.4021872269131e-07
-0.0200231526378128,-0.000603906810283661,8.20156254022208e-09
-0.0199074118970721,0.0009184330701828,-9.78058798395409e-08
-0.0197916711563313,0.00158172100782394,4.27532440561151e-08
-0.0196759304155906,0.000531844794750214,1.59373176877864e-07
-0.0195601896748499,0.00147176533937454,-1.77211884277995e-07
-0.0194444489341091,0.000678345561027527,8.16287171190311e-09
-0.0193287081933684,-0.00176233053207397,2.07394833751096e-07
-0.0192129674526276,-0.0020938441157341,1.30578012846883e-07
-0.0190972267118869,-0.00128266960382462,8.31577908755321e-08
-0.0189814859711462,-0.000452131032943726,-4.75277719402811e-08
-0.0188657452304054,-0.000853598117828369,-2.28488547193706e-07
-0.0187500044896647,0.000694155693054199,-1.45414702501512e-07
-0.0186342637489239,-0.0037093311548233,9.01332564140489e-08
-0.0185185230081832,0.00368285924196243,-5.12381359563108e-08
-0.0184027822674425,-8.15466046333313e-05,6.42927941996163e-08
-0.0182870415267017,-0.00206674635410309,-3.07927625620152e-08
-0.018171300785961,0.000338546931743622,-2.1160757812666e-07
-0.0180555600452202,0.000468514859676361,-4.00897635088882e-08
-0.0179398193044795,0.000773243606090546,2.02743684507567e-07
-0.0178240785637388,7.16596841812134e-05,-1.44500279297688e-07
-0.017708337822998,-0.000100173056125641,-2.20524250860166e-07
-0.0175925970822573,0.000597327947616577,2.65703687052365e-07
-0.0174768563415165,0.000670731067657471,-9.09785189406875e-08
-0.0173611156007758,-0.00172582268714905,1.66730491635292e-07
-0.017245374860035,0.000482320785522461,1.2565526974484e-07
-0.0171296341192943,-1.60112977027893e-05,9.20817182503697e-08
-0.0170138933785536,-0.00167310237884521,-6.24814506799964e-08
-0.0168981526378128,-5.66914677619934e-05,2.3487497724517e-08
-0.0167824118970721,-0.000741466879844666,-9.41886004746095e-08
-0.0166666711563313,-0.000990778207778931,3.94224111133212e-08
-0.0165509304155906,-0.000941164791584015,3.59933070015472e-08
-0.0164351896748499,0.0017130970954895,-3.18846645974702e-07
-0.0163194489341091,0.00183118879795074,-1.27987233700111e-07
-0.0162037081933684,-0.000657044351100922,-1.37360734342451e-07
-0.0160879674526276,0.000406064093112946,-1.29966803985582e-07
-0.0159722267118869,-0.000694818794727325,-1.7012573660935e-07
-0.0158564859711462,-0.000654086470603943,-1.79347461770618e-07
-0.0157407452304054,0.00129453092813492,-2.21346634354802e-08
-0.0156250044896647,-0.000348284840583801,1.39128250697951e-07
-0.0155092637489239,0.000222310423851013,-3.83661360459087e-08
-0.0153935230081832,0.000289089977741241,-1.01387648943074e-07
-0.0152777822674425,-0.000249557197093964,-6.56425354073065e-08
-0.0151620415267017,0.000190429389476776,-2.00551931506254e-07
-0.015046300785961,0.000489816069602966,-9.77451373174176e-08
-0.0149305600452202,-0.000405304133892059,1.65865961410105e-07
-0.0148148193044795,-0.000866681337356567,-2.56314738322772e-08
-0.0146990785637388,-0.00138238817453384,9.78386500705142e-08
-0.014583337822998,-0.00118493288755417,-1.29343789900815e-07
-0.0144675970822573,-9.77292656898499e-05,5.33524233681248e-08
-0.0143518563415165,-0.00161207467317581,-3.66114831784614e-08
-0.0142361156007758,0.00348163396120071,-2.64128336979752e-07
-0.014120374860035,-0.00206880271434784,-1.79610964323729e-07
-0.0140046341192943,-0.00118223577737808,3.73919677443268e-08
-0.0138888933785536,0.00158043950796127,2.46415496896191e-08
-0.0137731526378128,-0.00148575752973557,1.39260813991626e-07
-0.0136574118970721,-0.00402466952800751,-3.01978069661146e-07
-0.0135416711563313,0.00184052437543869,-1.8521089995005e-08
-0.0134259304155906,-1.44541263580322e-05,-3.19415540683821e-07
-0.0133101896748499,0.000225387513637543,4.61126496986708e-08
-0.0131944489341091,0.0042179748415947,2.04094020350709e-07
-0.0130787081933684,0.00031810998916626,-1.81361194506735e-07
-0.0129629674526276,-0.00169595330953598,-9.51067837817732e-08
-0.0128472267118869,-0.000363342463970184,-1.50506185292443e-08
-0.0127314859711462,-0.00318316370248795,2.36575563583585e-08
-0.0126157452304054,-0.0021125003695488,2.96399695898231e-08
-0.0125000044896647,-0.000124692916870117,1.22634739252447e-07
-0.0123842637489239,0.000480815768241882,-2.28126642021209e-07
-0.0122685230081832,0.000197917222976685,-1.68181172988113e-07
-0.0121527822674425,0.00102038681507111,-8.07855915496702e-09
-0.0120370415267017,-0.00139103829860687,-1.86630046083991e-07
-0.011921300785961,-0.00107590109109879,1.60731460141506e-07
-0.0118055600452202,-0.000585496425628662,-1.55490560427296e-07
-0.0116898193044795,-0.00171960145235062,-6.95854875942814e-08
-0.0115740785637388,0.00286876410245895,1.43735734425832e-09
-0.011458337822998,-9.45776700973511e-05,-3.59330107890798e-08
-0.0113425970822573,0.000586099922657013,-6.0776006005625e-08
-0.0112268563415165,-0.000871904194355011,-1.4163443440296e-07
-0.0111111156007758,-0.000442668795585632,2.11674809236229e-07
-0.010995374860035,-0.000577643513679504,-5.81550723133262e-08
-0.0108796341192943,0.00113096833229065,9.96557409926879e-08
-0.0107638933785536,-0.000355392694473267,-1.57954221258194e-07
-0.0106481526378128,-0.000267140567302704,-1.29814391680583e-07
-0.0105324118970721,0.00327682495117188,-4.54022601736881e-08
-0.0104166711563313,0.00310134142637253,3.37029617547557e-08
-0.0103009304155906,-0.00048983097076416,1.63831619381938e-08
-0.0101851896748499,-0.00160422921180725,8.72202337021122e-08
-0.0100694489341091,0.000345304608345032,-3.60259817533404e-08
-0.00995370819336838,-0.00047747790813446,2.61303925164214e-08
-0.00983796745262764,0.00191393494606018,-9.41925319963843e-08
-0.0097222267118869,0.000953763723373413,-1.68788165666456e-08
-0.00960648597114616,-0.000826790928840637,-1.95022544779988e-07
-0.00949074523040542,-0.00109346210956573,2.06733963281636e-08
-0.00937500448966468,-0.000144712626934052,1.54687966436029e-07
-0.00925926374892394,-0.00248564779758453,-1.12510892602558e-07
-0.0091435230081832,0.00148603320121765,8.66571925328685e-09
-0.00902778226744246,-0.000961475074291229,-1.28491902451344e-07
-0.00891204152670172,0.00148969888687134,-4.1845812148722e-08
-0.00879630078596098,0.00131311267614365,-4.85522564375174e-08
-0.00868056004522023,0.00044066458940506,-1.80074905209437e-07
-0.00856481930447949,-0.00248940289020538,-1.54027394838607e-07
-0.00844907856373875,-0.000341810286045074,6.2329926109328e-08
-0.00833333782299801,-0.00054439902305603,-3.81678035843436e-08
-0.00821759708225727,-0.00184384733438492,-8.6442069058279e-08
-0.00810185634151653,0.00152235478162766,-1.62214494725532e-07
-0.00798611560077579,0.00195840001106262,-1.53811451131247e-07
-0.00787037486003505,0.000146783888339996,-2.78505667417051e-08
-0.00775463411929431,0.000921450555324554,-5.01329675550721e-08
-0.00763889337855357,-0.000506050884723663,6.05037668854891e-08
-0.00752315263781283,-0.000218167901039124,-2.30176346427413e-07
-0.00740741189707209,-0.000475972890853882,1.60388838654768e-07
-0.00729167115633135,-0.00171470642089844,2.14790634167628e-08
-0.0071759304155906,0.000259071588516235,2.31181263465885e-07
-0.00706018967484986,-0.00138870626688004,2.17405104585566e-07
-0.00694444893410912,0.000417657196521759,1.42476004327818e-08
-0.00682870819336838,0.00082775205373764,-1.25689072927315e-07
-0.00671296745262764,-0.000933259725570679,-3.02251779160656e-09
-0.0065972267118869,0.000696524977684021,3.43456019180621e-09
-0.00648148597114616,-0.000283673405647278,-3.24930118367206e-08
-0.00636574523040542,0.000990718603134155,-1.43113770167957e-07
-0.00625000448966468,0.00215259194374084,5.4942753457965e-08
-0.00613426374892394,0.000102974474430084,-1.17441738556323e-07
-0.0060185230081832,-7.8052282333374e-05,-1.75992620476961e-08
-0.00590278226744246,-0.000482238829135895,-1.83841817325003e-08
-0.00578704152670171,-0.000745140016078949,1.64421451565033e-07
-0.00567130078596097,-0.00191636383533478,-1.63864934510372e-07
-0.00555556004522023,-0.00100690871477127,1.11716093709191e-07
-0.00543981930447949,-0.00105002522468567,-1.71076204757981e-07
-0.00532407856373875,-6.52521848678589e-05,2.67095376926818e-08
-0.00520833782299801,0.000596001744270325,-2.29098313653253e-07
-0.00509259708225727,-0.00169871747493744,1.20723027574599e-07
-0.00497685634151653,-0.000998958945274353,7.09813390287195e-08
-0.00486111560077579,-0.000852920114994049,-1.05498963787198e-07
-0.00474537486003505,-0.0010058656334877,-2.36994348590258e-07
-0.00462963411929431,-0.0042286217212677,-1.65406658148015e-07
-0.00451389337855357,-0.000553339719772339,4.32547166973052e-08
-0.00439815263781283,-0.00108806788921356,1.71765774936716e-07
-0.00428241189707209,0.000579319894313812,-4.82584605165925e-07
-0.00416667115633134,-0.000770777463912964,-1.37903946484386e-07
-0.0040509304155906,-0.000825688242912292,7.63649210533401e-08
-0.00393518967484986,0.0011688768863678,-9.06829500380013e-08
-0.00381944893410912,0.00187106430530548,6.27948115727861e-08
-0.00370370819336838,0.000688977539539337,-2.86409100880292e-08
-0.00358796745262764,-0.00122004002332687,4.5272628756976e-08
-0.0034722267118869,-0.000142358243465424,3.92724239794973e-08
-0.00335648597114616,-0.00156725943088531,7.18888317763344e-08
-0.00324074523040542,0.000144064426422119,1.18146914473982e-08
-0.00312500448966468,0.00110708177089691,1.37435566482935e-07
-0.00300926374892394,-4.0397047996521e-05,-1.0749492229678e-07
-0.0028935230081832,0.00293449312448502,3.61904510803868e-08
-0.00277778226744246,0.000793583691120148,-1.70985224201559e-07
-0.00266204152670172,0.000289954245090485,1.25720410526498e-07
-0.00254630078596097,-0.00128255784511566,1.02872880436422e-07
-0.00243056004522023,7.18235969543457e-05,-1.00297560479135e-07
-0.00231481930447949,0.0016963928937912,-8.6419436051699e-09
-0.00219907856373875,0.000216685235500336,-1.2589570141941e-07
-0.00208333782299801,-0.000315144658088684,5.7165439937279e-08
-0.00196759708225727,0.000385388731956482,-1.05133907801758e-07
-0.00185185634151653,-0.00104879587888718,-1.19457499003772e-07
-0.00173611560077579,0.000178009271621704,-5.21434260214448e-08
-0.00162037486003505,-9.60975885391235e-05,-1.04720485616383e-07
-0.00150463411929431,0.00171904265880585,8.47222549893445e-08
-0.00138889337855357,-0.00180088728666306,-9.70558367008323e-08
-0.00127315263781283,0.000982843339443207,3.30382117219585e-08
-0.00115741189707209,0.00107403099536896,-5.50917897967906e-08
-0.00104167115633134,-0.000547938048839569,-2.98956730482303e-08
-0.000925930415590604,0.00136572122573853,-8.2128579048657e-08
-0.000810189674849863,0.00123938918113708,2.30505161624706e-08
-0.000694448934109123,0.00188774615526199,4.74965444752229e-09
-0.000578708193368382,-0.000203497707843781,4.23943911087576e-08
-0.000462967452627641,-0.000279821455478668,4.34783937741656e-08
-0.0003472267118869,0.00288975238800049,-1.57156986979601e-07
-0.00023148597114616,0.000296659767627716,-1.37575435488202e-08
-0.000115745230405419,-0.00212262570858002,1.11575022998522e-07
-4.4896646782204e-09,0.000525012612342834,3.3853433167863e-07
0.000115740740740741,8.31539154052734,0.831810415178992
0.000231481481481481,16.6355946362019,0.831807949271565
0.000347222222222222,24.9545386135578,0.831805525135838
0.000462962962962963,33.2734066322446,0.831803054107656
0.000578703703703704,41.5920957773924,0.831800986289065
0.000694444444444444,49.9093107134104,0.831798447405482
0.000810185185185185,58.2273710668087,0.831796348253452
0.000925925925925926,66.5426114201546,0.831793772984606
0.00104166666666667,74.862879678607,0.831791483423307
0.00115740740740741,83.1779982000589,0.831788974414339
0.00127314814814815,91.4991342946887,0.831786745052116
0.00138888888888889,99.8157499656081,0.831784497311224
0.00150462962962963,108.131148941815,0.831781832224401
0.00162037037037037,116.451085321605,0.831779860479577
0.00173611111111111,124.772988505661,0.831777552214409
0.00185185185185185,133.08753824234,0.831774954508619
0.00196759259259259,141.406342096627,0.831772645545114
0.00208333333333333,149.723551400006,0.831770353941964
0.00219907407407407,158.040549717844,0.831767842052956
0.00231481481481481,166.36089348048,0.831765475920595
0.00243055555555556,174.676743529737,0.831762855862658
0.0025462962962963,182.990892931819,0.831761056140195
0.00266203703703704,191.309101775289,0.831758272261193
0.00277777777777778,199.629347756505,0.831756293230648
0.00289351851851852,207.94893501699,0.83175385481234
0.00300925925925926,216.2621229738,0.831751475046078
0.003125,224.578702457249,0.831748964234796
0.00324074074074074,232.899501830339,0.831746936033614
0.00335648148148148,241.215692736208,0.831744266505311
0.00347222222222222,249.53322250396,0.831741954214502
0.00358796296296296,257.850450269878,0.83173959223713
0.0037037037037037,266.167281828821,0.831737180885091
0.00381944444444444,274.483197689056,0.831734960457319
0.00393518518518518,282.80391549319,0.831732451086036
0.00405092592592593,291.120280772448,0.831730111093984
0.00416666666666667,299.435861557722,0.831727995746566
0.00428240740740741,307.754444278777,0.831725518040934
0.00439814814814815,316.070521116257,0.831723006785275
0.00451388888888889,324.387801781297,0.831720853221951
0.00462962962962963,332.705907471478,0.831718686328012
0.00474537037037037,341.019644677639,0.831715990026038
0.00486111111111111,349.341019995511,0.831713787732363
0.00497685185185185,357.656375750899,0.831711567322203
0.00509259259259259,365.975796096027,0.831709065653502
0.00520833333333333,374.292087629437,0.831706692614385
0.00532407407407407,382.608306497335,0.831704341066564
0.00543981481481481,390.921859964728,0.831702158205227
0.00555555555555556,399.242011040449,0.83169975174755
0.0056712962962963,407.561218440533,0.831697313003557
0.00578703703703704,415.879832774401,0.831694784678685
0.00590277777777778,424.194802641869,0.831692666204519
0.00601851851851852,432.51053982228,0.83169039904299
0.00613425925925926,440.825513236225,0.83168784732116
0.00625,449.144431307912,0.831685654401118
0.00636574074074074,457.462234653533,0.831683296307972
0.00648148148148148,465.778333231807,0.831680561358874
0.00659722222222222,474.095247134566,0.831678459968152
0.00671296296296296,482.414419561625,0.831675885406657
0.0068287037037037,490.72921191901,0.83167380395845
0.00694444444444444,499.043900705874,0.831671495215337
0.00706018518518518,507.362862743437,0.83166893000156
0.00717592592592593,515.677787929773,0.831666601083433
0.00729166666666667,523.995922371745,0.831664181603039
0.00740740740740741,532.312676437199,0.831662041056177
0.00752314814814815,540.628154121339,0.831659537683186
0.00763888888888889,548.945315279067,0.831657239732865
0.00775462962962963,557.258640624583,0.831655009294136
0.00787037037037037,565.57789876312,0.831652463748708
0.00798611111111111,573.894347928464,0.831650084323106
0.00810185185185185,582.210964001715,0.83164769353491
0.00821759259259259,590.527946792543,0.831645528513255
0.00833333333333333,598.846264138818,0.831643294112193
0.00844907407407407,607.15864482522,0.831640753542442
0.00856481481481482,615.47658111155,0.831638387172704
0.00868055555555556,623.790673688054,0.831636038696567
0.0087962962962963,632.109959550202,0.831633651438463
0.00891203703703704,640.42417255044,0.831631488583185
0.00902777777777778,648.743693061173,0.831629109206668
0.00914351851851852,657.059343613684,0.831626428662785
0.00925925925925926,665.374103203416,0.831624141967266
0.009375,673.691490516067,0.831621734262971
0.00949074074074074,682.008154064417,0.831619487612165
0.00960648148148148,690.322953388095,0.831617262166036
0.00972222222222222,698.639894880354,0.831614747925287
0.00983796296296296,706.955056108534,0.831612738190982
0.0099537037037037,715.27464197576,0.831609682549536
0.0100694444444444,723.59022334218,0.831607804136043
0.0101851851851852,731.901179254055,0.831605288798585
0.0103009259259259,740.220686353743,0.831603043592276
0.0104166666666667,748.535937033594,0.831600585556403
0.0105324074074074,756.848436184227,0.831598121121245
0.0106481481481481,765.168661162257,0.831596000882718
0.0107638888888889,773.480521209538,0.831593639759588
0.0108796296296296,781.798398911953,0.831591044214516
0.0109953703703704,790.116334110498,0.831588554299497
0.0111111111111111,798.433202087879,0.831586550201814
0.0112268518518519,806.745762951672,0.831584425673053
0.0113425925925926,815.065784573555,0.831581896458843
0.0114583333333333,823.379658855498,0.831579502374766
0.0115740740740741,831.694393128157,0.831577034372771
0.0116898148148148,840.010777875781,0.831574941244365
0.0118055555555556,848.327067181468,0.831572390102023
0.0119212962962963,856.639306016266,0.831569979361089
0.012037037037037,864.957510299981,0.831567489008712
0.0121527777777778,873.27450119704,0.831565313891735
0.0122685185185185,881.586381658912,0.831562761140185
0.0123842592592593,889.904729962349,0.831560728807029
0.0125,898.221144743264,0.831558012555897
0.0126157407407407,906.533110260963,0.831555718041322
0.0127314814814815,914.853036284447,0.831553776021476
0.0128472222222222,923.167967349291,0.83155096347025
0.012962962962963,931.478965118527,0.831548663432356
0.0130787037037037,939.796036377549,0.831546616266224
0.0131944444444444,948.11631410569,0.831543989377418
